Timestamp,TargetLV,CurrentLV,ControlSignal1,VerticalVoltage
18:41:52.685,0.10,0.09,0.40,2.10
18:41:52.718,0.10,0.09,0.40,2.10
18:41:52.750,0.10,0.09,0.40,2.10
18:41:52.783,0.10,0.10,0.40,2.10
18:41:52.816,0.10,0.10,0.40,2.10
18:41:52.849,0.10,0.11,0.40,2.10
18:41:52.882,0.10,0.10,0.40,2.10
18:41:52.915,0.10,0.10,0.40,2.10
18:41:52.947,0.10,0.11,0.40,2.10
18:41:52.980,0.10,0.10,0.40,2.10
18:41:53.013,0.10,0.10,0.40,2.10
18:41:53.046,0.10,0.10,0.40,2.10
18:41:53.079,0.10,0.10,0.40,2.10
18:41:53.110,0.10,0.11,0.40,2.10
18:41:53.144,0.10,0.10,0.40,2.10
18:41:53.176,0.10,0.10,0.40,2.10
18:41:53.209,0.10,0.10,0.40,2.10
18:41:53.245,0.10,0.10,0.40,2.10
18:41:53.278,0.10,0.10,0.40,2.10
18:41:53.311,0.10,0.10,0.40,2.10
18:41:53.344,0.10,0.09,0.40,2.10
18:41:53.377,0.10,0.10,0.40,2.10
18:41:53.410,0.10,0.10,0.40,2.10
18:41:53.443,0.10,0.10,0.40,2.10
18:41:53.476,0.10,0.10,0.40,2.10
18:41:53.509,0.10,0.10,0.40,2.10
18:41:53.541,0.10,0.10,0.40,2.10
18:41:53.573,0.10,0.10,0.40,2.10
18:41:53.606,0.00,0.10,0.39,2.11
18:41:53.639,0.00,0.10,0.38,2.12
18:41:53.675,0.00,0.11,0.37,2.13
18:41:53.708,0.00,0.10,0.36,2.14
18:41:53.741,0.00,0.10,0.35,2.15
18:41:53.774,0.00,0.09,0.34,2.16
18:41:53.806,0.00,0.08,0.33,2.17
18:41:53.839,0.00,0.06,0.33,2.17
18:41:53.872,0.00,0.04,0.32,2.18
18:41:53.905,0.00,0.03,0.32,2.18
18:41:53.938,0.00,0.03,0.32,2.18
18:41:53.971,0.00,0.02,0.31,2.19
18:41:54.004,0.00,0.01,0.31,2.19
18:41:54.037,0.00,0.00,0.31,2.19
18:41:54.070,0.00,-0.00,0.31,2.19
18:41:54.102,0.00,0.00,0.31,2.19
18:41:54.135,0.00,-0.00,0.31,2.19
18:41:54.168,0.00,-0.01,0.31,2.19
18:41:54.200,0.00,-0.01,0.31,2.19
18:41:54.233,0.00,-0.01,0.31,2.19
18:41:54.266,0.00,-0.01,0.31,2.19
18:41:54.299,0.00,-0.00,0.31,2.19
18:41:54.332,0.00,-0.00,0.32,2.18
18:41:54.364,0.00,0.00,0.31,2.19
18:41:54.400,0.00,0.00,0.31,2.19
18:41:54.434,0.00,0.00,0.31,2.19
18:41:54.466,0.00,-0.00,0.32,2.18
18:41:54.499,0.00,0.00,0.32,2.18
18:41:54.532,0.00,0.00,0.32,2.18
18:41:54.565,0.00,0.00,0.32,2.18
18:41:54.598,0.00,0.00,0.32,2.18
18:41:54.631,0.00,-0.00,0.32,2.18
18:41:54.664,0.00,0.00,0.32,2.18
18:41:54.697,0.00,0.00,0.32,2.18
18:41:54.729,0.00,0.00,0.31,2.19
18:41:54.762,0.00,0.00,0.31,2.19
18:41:54.795,0.00,0.00,0.31,2.19
18:41:54.827,0.00,0.00,0.31,2.19
18:41:54.860,0.00,0.00,0.31,2.19
18:41:54.893,0.00,0.00,0.31,2.19
18:41:54.925,0.00,0.00,0.31,2.19
18:41:54.958,0.00,0.00,0.31,2.19
18:41:54.994,0.00,0.00,0.31,2.19
18:41:55.027,0.00,0.00,0.31,2.19
18:41:55.060,0.00,0.00,0.31,2.19
18:41:55.092,0.00,0.00,0.31,2.19
18:41:55.125,0.00,0.00,0.31,2.19
18:41:55.159,0.00,0.00,0.31,2.19
18:41:55.191,0.00,0.00,0.31,2.19
18:41:55.224,0.00,0.00,0.31,2.19
18:41:55.257,0.00,0.00,0.31,2.19
18:41:55.290,0.00,0.00,0.31,2.19
18:41:55.323,0.00,0.00,0.31,2.19
18:41:55.355,0.00,0.00,0.31,2.19
18:41:55.388,0.00,0.00,0.31,2.19
18:41:55.421,0.00,0.00,0.31,2.19
18:41:55.457,0.00,0.00,0.31,2.19
18:41:55.490,0.00,0.00,0.31,2.19
18:41:55.522,0.00,0.00,0.31,2.19
18:41:55.555,0.00,0.00,0.31,2.19
18:41:55.588,0.00,0.00,0.31,2.19
18:41:55.621,0.00,0.00,0.31,2.19
18:41:55.654,0.00,0.00,0.31,2.19
18:41:55.687,0.00,0.00,0.31,2.19
18:41:55.720,0.00,0.00,0.31,2.19
18:41:55.753,0.00,0.00,0.31,2.19
18:41:55.786,0.00,0.00,0.31,2.19
18:41:55.818,0.00,0.00,0.31,2.19
18:41:55.851,0.00,0.00,0.31,2.19
18:41:55.884,0.00,0.00,0.31,2.19
18:41:55.916,0.00,0.00,0.31,2.19
18:41:55.949,0.00,0.00,0.31,2.19
18:41:55.982,0.00,0.00,0.31,2.19
18:41:56.015,0.00,0.00,0.31,2.19
18:41:56.048,0.00,0.00,0.31,2.19
18:41:56.080,0.00,0.00,0.31,2.19
18:41:56.113,0.00,0.00,0.31,2.19
18:41:56.146,0.00,0.00,0.31,2.19
18:41:56.183,0.00,0.00,0.31,2.19
18:41:56.215,0.00,0.00,0.31,2.19
18:41:56.248,0.00,0.00,0.31,2.19
